,Ontology Term,Preferred Name,odds ratio,exact p-value,adj p-value,Reference Genes,User/Study Genes
1812,GO:0006829,Zinc Ion Transport,0.44280664545775894,0.728429149294255,0.8661372890615963,70,1
1813,GO:0055073,Cadmium Ion Homeostasis,0.44932249322493223,0.7275564365186197,0.8661372890615963,69,1
1814,GO:0010220,Positive Regulation Of Vernalization Response,0.4560328439105287,0.7267975003317959,0.8661372890615963,68,1
1815,GO:0061083,Regulation Of Protein Refolding,0.44932249322493223,0.7275564365186197,0.8661372890615963,69,1
1816,GO:0010289,Homogalacturonan Biosynthetic Process,0.4560328439105287,0.7267975003317959,0.8661372890615963,68,1
1817,GO:0070125,Mitochondrial Translational Elongation,0.4560328439105287,0.7267975003317959,0.8661372890615963,68,1
1818,GO:0043328,Protein Transport To Vacuole Involved In Ubiquitin-dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway,1.239278595298118,0.7373609879670795,0.8665307601590061,77,3
1819,GO:0016123,Xanthophyll Biosynthetic Process,1.239278595298118,0.7373609879670795,0.8665307601590061,77,3
1820,GO:0030705,Cytoskeleton-dependent Intracellular Transport,1.239278595298118,0.7373609879670795,0.8665307601590061,77,3
1821,GO:0009560,Embryo Sac Egg Cell Differentiation,1.2066445941317503,0.7406958400814556,0.8694948424433983,79,3
1822,GO:1901527,Abscisic Acid-activated Signaling Pathway Involved In Stomatal Movement,1.2066445941317503,0.7406958400814556,0.8694948424433983,79,3
1823,GO:0000724,Double-strand Break Repair Via Homologous Recombination,0.8119265765396005,0.7435172887496979,0.872328397984843,309,8
1824,GO:0048657,Anther Wall Tapetum Cell Differentiation,1.0438905934552256,0.7447038520161021,0.8732417771586075,1242,41
1825,GO:0006694,Steroid Biosynthetic Process,1.1462716919739697,0.7482067904624116,0.8768688562922019,83,3
1826,GO:0034976,Response To Endoplasmic Reticulum Stress,1.0743584178358105,0.7502001494733809,0.8786256818392705,324,11
1827,GO:0048481,Plant Ovule Development,0.9009046933839513,0.750526984300087,0.8786256818392705,733,21
1828,GO:0000919,Cell Plate Assembly,1.0641304347826086,0.7521394333419901,0.8797683556090805,327,11
1829,GO:0008272,Sulfate Transport,1.118294005608169,0.7523252760582324,0.8797683556090805,85,3
1830,GO:0019632,Shikimate Metabolic Process,1.1048107832632046,0.7544633233150162,0.8808246109624301,86,3
1831,GO:0006272,Leading Strand Elongation,1.1048107832632046,0.7544633233150162,0.8808246109624301,86,3
1832,GO:0048193,Golgi Vesicle Transport,1.1048107832632046,0.7544633233150162,0.8808246109624301,86,3
1833,GO:0090332,Stomatal Closure,1.0984304834202212,0.756969636599392,0.882306657038507,346,12
1834,GO:0034975,Protein Folding In Endoplasmic Reticulum,1.091648590021692,0.756649580782724,0.882306657038507,87,3
1835,GO:0000045,Autophagosome Assembly,1.091648590021692,0.756649580782724,0.882306657038507,87,3
1836,GO:0009871,"Jasmonic Acid And Ethylene-dependent Systemic Resistance, Ethylene Mediated Signaling Pathway",1.0662424960904,0.7611542575272319,0.8867012036517562,89,3
1837,GO:2000082,Regulation Of L-ascorbic Acid Biosynthetic Process,1.0419912246105305,0.7658152185734414,0.8911607219941079,91,3
1838,GO:0032511,Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway,1.0419912246105305,0.7658152185734414,0.8911607219941079,91,3
1839,GO:0010447,Response To Acidic PH,0.6642544815962851,0.7722281959730597,0.8948010118412114,94,2
1840,GO:1901787,Benzoyl-CoA Metabolic Process,0.6172486589943895,0.7739610621112534,0.8948010118412114,101,2
1841,GO:0009942,Longitudinal Axis Specification,0.6172486589943895,0.7739610621112534,0.8948010118412114,101,2
1842,GO:0045857,"Negative Regulation Of Molecular Function, Epigenetic",0.6642544815962851,0.7722281959730597,0.8948010118412114,94,2
1843,GO:0030308,Negative Regulation Of Cell Growth,0.6235526468651977,0.7734988466596049,0.8948010118412114,100,2
1844,GO:0080050,Regulation Of Seed Development,0.6172486589943895,0.7739610621112534,0.8948010118412114,101,2
1845,GO:0006406,MRNA Export From Nucleus,0.6432609036823558,0.7725309250003716,0.8948010118412114,97,2
1846,GO:0030833,Regulation Of Actin Filament Polymerization,0.6432609036823558,0.7725309250003716,0.8948010118412114,97,2
1847,GO:0006084,Acetyl-CoA Metabolic Process,0.6501098723634958,0.7723537761200588,0.8948010118412114,96,2
1848,GO:0051123,RNA Polymerase II Preinitiation Complex Assembly,0.6571061306936927,0.7722522926042239,0.8948010118412114,95,2
1849,GO:0006343,Heterochromatin Assembly,0.6365546218487395,0.7727819959641803,0.8948010118412114,98,2
1850,GO:0006004,Fucose Metabolic Process,0.6172486589943895,0.7739610621112534,0.8948010118412114,101,2
1851,GO:0000380,"Alternative MRNA Splicing, Via Spliceosome",0.6050151775817322,0.7750840896635669,0.895615524773236,103,2
1852,GO:0070940,Dephosphorylation Of RNA Polymerase II C-terminal Domain,0.5990783410138248,0.7757412899968136,0.8958911821873616,104,2
1853,GO:0006904,Vesicle Docking Involved In Exocytosis,0.587547177680005,0.7772380183092259,0.8971355766891819,106,2
1854,GO:0005987,Sucrose Catabolic Process,0.5764511525851972,0.7789658058383513,0.8986451884065076,108,2
1855,GO:0002239,Response To Oomycetes,0.8855430941772929,0.7822678992442008,0.9019683752061367,426,12
1856,GO:0010431,Seed Maturation,1.0590416081341552,0.7863108887097249,0.9060175405986732,448,15
1857,GO:0019853,L-ascorbic Acid Biosynthetic Process,1.1015181169778403,0.7866264441272593,0.9060175405986732,115,4
1858,GO:0046827,Positive Regulation Of Protein Export From Nucleus,1.0916734472470844,0.7879023526043021,0.9069989427505145,116,4
1859,GO:0006464,Cellular Protein Modification Process,1.0820030194584656,0.7892185194621054,0.9080256084133902,117,4
1860,GO:0010206,Photosystem II Repair,1.0631667079397649,0.7919650034666719,0.9106959201604933,119,4
1861,GO:0006094,Gluconeogenesis,1.044974372883242,0.7948528584182372,0.9135258415762768,121,4
1862,GO:0010091,Trichome Branching,1.040655377044435,0.7955961284531101,0.9138892726192462,486,16
1863,GO:0009688,Abscisic Acid Biosynthetic Process,1.0361094638514616,0.7963458252248836,0.9142596920500273,122,4
1864,GO:0010019,Chloroplast-nucleus Signaling Pathway,0.7274945770065075,0.8016193331078032,0.9188352291648092,129,3
1865,GO:0048587,"Regulation Of Short-day Photoperiodism, Flowering",1.0103939012881982,0.8010023806475062,0.9188352291648092,125,4
1866,GO:0010588,Cotyledon Vascular Tissue Pattern Formation,0.7392414806521587,0.8013926630256164,0.9188352291648092,127,3
1867,GO:0033500,Carbohydrate Homeostasis,0.710557181052313,0.8023226601663692,0.919149086057832,132,3
1868,GO:0010035,Response To Inorganic Substance,0.6690172902449452,0.8061536722589002,0.9230437980920527,140,3
1869,GO:0000338,Protein Deneddylation,1.0995620215710231,0.8090206594378513,0.9258311289823538,144,5
1870,GO:0002679,Respiratory Burst Involved In Defense Response,1.083946156243867,0.8106646467522927,0.9272166456707143,146,5
1871,GO:2000068,Regulation Of Defense Response To Insect,1.0467782576056013,0.8153258156935346,0.9320498106753012,151,5
1872,GO:2000023,Regulation Of Lateral Root Development,1.032614274611019,0.8173904698031614,0.9339111614408786,153,5
1873,GO:0010584,Pollen Exine Formation,1.031907144230179,0.818240576870008,0.9341378300632158,1409,46
1874,GO:0010158,Abaxial Cell Fate Specification,1.0256748735465593,0.81846188381707,0.9341378300632158,154,5
1875,GO:0016197,Endosomal Transport,1.0120718092082805,0.8206782090852628,0.9356693486640716,156,5
1876,GO:2000014,Regulation Of Endosperm Development,1.0120718092082805,0.8206782090852628,0.9356693486640716,156,5
1877,GO:0042128,Nitrate Assimilation,0.7936484453978352,0.8215713414622838,0.9361888555534011,158,4
1878,GO:0008150,Biological_Process,1.0168162653293666,0.8228672558991357,0.9366680466085906,6186,199
1879,GO:0006367,Transcription Initiation From RNA Polymerase II Promoter,0.7590948219950236,0.8226170995282951,0.9366680466085906,165,4
1880,GO:0006874,Cellular Calcium Ion Homeostasis,0.7451890955036483,0.8235715292237697,0.9369073086521634,168,4
1881,GO:0010047,Fruit Dehiscence,0.7406662228468575,0.8239530630296128,0.9369073086521634,169,4
1882,GO:0010199,Organ Boundary Specification Between Lateral Organs And The Meristem,1.1048961109022248,0.8252796243393605,0.937917363826995,172,6
1883,GO:0006816,Calcium Ion Transport,1.0788602442333786,0.8274505005203223,0.939581367058982,176,6
1884,GO:0006487,Protein N-linked Glycosylation,1.072541598228951,0.8280609618099253,0.939581367058982,177,6
1885,GO:0006865,Amino Acid Transport,1.072541598228951,0.8280609618099253,0.939581367058982,177,6
1886,GO:0009836,"Fruit Ripening, Climacteric",1.0662964248524818,0.828697287705882,0.9398050851566441,178,6
1887,GO:0033494,Ferulate Metabolic Process,1.0601234500121568,0.8293588587818255,0.9400571810344843,179,6
1888,GO:0051781,Positive Regulation Of Cell Division,1.0361290619322494,0.8322451835483611,0.9428293768096838,183,6
1889,GO:0072583,Clathrin-dependent Endocytosis,0.8040523174458121,0.837152704877218,0.9463849912505264,195,5
1890,GO:0008283,Cell Population Proliferation,0.8258201228901174,0.8366538572389087,0.9463849912505264,190,5
1891,GO:0048317,Seed Morphogenesis,0.8258201228901174,0.8366538572389087,0.9463849912505264,190,5
1892,GO:0010026,Trichome Differentiation,0.8169733142603463,0.836771904167423,0.9463849912505264,192,5
1893,GO:0007017,Microtubule-based Process,0.7834008097165992,0.8383073898141504,0.9471899758195786,200,5
1894,GO:0015691,Cadmium Ion Transport,1.0698751357220413,0.8409368105427297,0.9496595116419216,207,7
1895,GO:0010247,Detection Of Phosphate Ion,1.0386583810337013,0.8440368807460086,0.9526576607576258,213,7
1896,GO:0071367,Cellular Response To Brassinosteroid Stimulus,1.0286530109412846,0.8452270672436998,0.9534981148663771,215,7
1897,GO:0009851,Auxin Biosynthetic Process,0.8111285887537374,0.8498765308579584,0.958238027416244,232,6
1898,GO:0035435,Phosphate Ion Transmembrane Transport,1.0678877457739857,0.8513383000018956,0.9593807066898664,237,8
1899,GO:0055078,Sodium Ion Homeostasis,0.8555200868621065,0.858219588692428,0.9662289812408557,257,7
1900,GO:0006955,Immune Response,0.852104070147207,0.8583183613733022,0.9662289812408557,258,7
1901,GO:0080147,Root Hair Cell Development,1.0342062380285315,0.8625109116744316,0.970438144575859,275,9
1902,GO:0043171,Peptide Catabolic Process,1.0113389462248779,0.865007523848252,0.9727357335970884,281,9
1903,GO:0006096,Glycolytic Process,0.869869545850271,0.8661665006843886,0.9731170482698244,289,8
1904,GO:0010252,Auxin Homeostasis,0.8667771994384781,0.8662560639972036,0.9731170482698244,290,8
1905,GO:0045490,Pectin Catabolic Process,1.0432596870007687,0.8687039789786548,0.9753549396717321,303,10
1906,GO:0010105,Negative Regulation Of Ethylene-activated Signaling Pathway,0.8928447977877636,0.8727093617836866,0.9793382455254795,317,9
1907,GO:0048443,Stamen Development,1.047508634701341,0.8744885850400663,0.9808205303908499,332,11
1908,GO:0000082,G1/S Transition Of Mitotic Cell Cycle,1.0321469177912896,0.8854678015360855,0.9926145077460571,398,13
1909,GO:0009825,Multidimensional Cell Growth,0.908907935488768,0.8923780667590971,0.999837205688203,450,13
1910,GO:0090239,Regulation Of Histone H4 Acetylation,0.8489611562782294,1.0,1.0,37,1
1911,GO:0042775,Mitochondrial ATP Synthesis Coupled Electron Transport,0.8260089357650333,1.0,1.0,38,1
1912,GO:0090059,Protoxylem Development,0.9702719797596457,1.0,1.0,65,2
1913,GO:0007389,Pattern Specification Process,0.848879248011569,1.0,1.0,111,3
1914,GO:0035999,Tetrahydrofolate Interconversion,0.6111761517615176,1.0,1.0,51,1
1915,GO:0090506,Axillary Shoot Meristem Initiation,0.5765659354706755,1.0,1.0,54,1
1916,GO:0009247,Glycolipid Biosynthetic Process,0.8732249322493225,1.0,1.0,36,1
1917,GO:0035720,Intraciliary Anterograde Transport,0.5658837699488106,1.0,1.0,55,1
1918,GO:0006997,Nucleus Organization,0.7276422764227642,1.0,1.0,43,1
1919,GO:0043085,Positive Regulation Of Catalytic Activity,0.7971588229746298,1.0,1.0,118,3
1920,GO:0042344,Indole Glucosinolate Catabolic Process,0.9550786547328451,1.0,1.0,132,4
1921,GO:0090627,Plant Epidermal Cell Differentiation,0.9876477434195188,1.0,1.0,575,18
1922,GO:0035265,Organ Growth,0.6236546651180798,1.0,1.0,50,1
1923,GO:0009299,MRNA Transcription,0.9702719797596457,1.0,1.0,65,2
1924,GO:0007157,Heterophilic Cell-cell Adhesion Via Plasma Membrane Cell Adhesion Molecules,0.7545355059586558,1.0,1.0,83,2
1925,GO:0007129,Homologous Chromosome Pairing At Meiosis,0.9355825844437559,1.0,1.0,101,3
1926,GO:0034638,Phosphatidylcholine Catabolic Process,0.6366531165311653,1.0,1.0,49,1
1927,GO:0007097,Nuclear Migration,0.6944725104117894,1.0,1.0,90,2
1928,GO:0097264,Self Proteolysis,0.9859073511250471,1.0,1.0,256,8
1929,GO:0034475,U4 SnRNA 3'-end Processing,0.5876589535126121,1.0,1.0,53,1
1930,GO:0034427,"Nuclear-transcribed MRNA Catabolic Process, Exonucleolytic, 3'-5'",0.555590046809559,1.0,1.0,56,1
1931,GO:0043484,Regulation Of RNA Splicing,0.7736513960422878,1.0,1.0,81,2
1932,GO:0035436,Triose Phosphate Transmembrane Transport,0.5765659354706755,1.0,1.0,54,1
1933,GO:1900037,Regulation Of Cellular Response To Hypoxia,0.8489611562782294,1.0,1.0,37,1
1934,GO:0009298,GDP-mannose Biosynthetic Process,0.8989159891598916,1.0,1.0,35,1
1935,GO:0090378,Seed Trichome Elongation,0.9095225176342919,1.0,1.0,173,5
1936,GO:0043928,Exonucleolytic Catabolism Of Deadenylated MRNA,0.7107140606289784,1.0,1.0,44,1
1937,GO:0090352,Regulation Of Nitrate Assimilation,0.9702719797596457,1.0,1.0,65,2
1938,GO:0043622,Cortical Microtubule Organization,0.9625668906510226,1.0,1.0,262,8
1939,GO:0033388,Putrescine Biosynthetic Process From Arginine,0.8260089357650333,1.0,1.0,38,1
1940,GO:0043631,RNA Polyadenylation,0.7453962588406372,1.0,1.0,42,1
1941,GO:0032981,Mitochondrial Respiratory Chain Complex I Assembly,0.6502046935362971,1.0,1.0,48,1
1942,GO:0098789,Pre-mRNA Cleavage Required For Polyadenylation,0.9702719797596457,1.0,1.0,65,2
1943,GO:0098869,Cellular Oxidant Detoxification,0.8730873575691807,1.0,1.0,180,5
1944,GO:0009625,Response To Insect,0.9461806640073058,1.0,1.0,566,17
1945,GO:0032876,Negative Regulation Of DNA Endoreduplication,0.8858533595766497,1.0,1.0,71,2
1946,GO:0032875,Regulation Of DNA Endoreduplication,0.7575899499829691,1.0,1.0,124,3
1947,GO:0032527,Protein Exit From Endoplasmic Reticulum,0.8042647268577949,1.0,1.0,39,1
1948,GO:0043693,Monoterpene Biosynthetic Process,0.7363408635898977,1.0,1.0,85,2
1949,GO:0045047,Protein Targeting To ER,0.7276422764227642,1.0,1.0,43,1
1950,GO:0032465,Regulation Of Cytokinesis,0.6715599391121213,1.0,1.0,93,2
1951,GO:0032456,Endocytic Recycling,0.9261440646639888,1.0,1.0,68,2
1952,GO:0043981,Histone H4-K5 Acetylation,0.848920213246589,1.0,1.0,74,2
1953,GO:0140352,Export From Cell,0.9923296996004538,1.0,1.0,159,5
1954,GO:0140426,PAMP-triggered Immunity Signalling Pathway,0.9403684463082348,1.0,1.0,134,4
1955,GO:0007029,Endoplasmic Reticulum Organization,0.7107140606289784,1.0,1.0,44,1
1956,GO:0044255,Cellular Lipid Metabolic Process,0.9261640798226164,1.0,1.0,34,1
1957,GO:0009660,Amyloplast Organization,0.848920213246589,1.0,1.0,74,2
1958,GO:0080065,4-alpha-methyl-delta7-sterol Oxidation,0.9859340851473031,1.0,1.0,32,1
1959,GO:0097548,Seed Abscission,0.6945553091894555,1.0,1.0,45,1
1960,GO:0007062,Sister Chromatid Cohesion,0.5991869918699188,1.0,1.0,52,1
1961,GO:0005985,Sucrose Metabolic Process,0.9610288426545288,1.0,1.0,328,10
1962,GO:0043547,Positive Regulation Of GTPase Activity,0.9404007756948933,1.0,1.0,67,2
1963,GO:0042545,Cell Wall Modification,0.9317390786496036,1.0,1.0,169,5
1964,GO:1900055,Regulation Of Leaf Senescence,0.9465735589442026,1.0,1.0,233,7
1965,GO:0046967,Cytosol To Endoplasmic Reticulum Transport,0.664345469541652,1.0,1.0,47,1
1966,GO:0046470,Phosphatidylcholine Metabolic Process,0.9261240386511537,1.0,1.0,102,3
1967,GO:0080038,Positive Regulation Of Cytokinin-activated Signaling Pathway,0.9550908351409978,1.0,1.0,99,3
1968,GO:0006913,Nucleocytoplasmic Transport,0.9859302722129435,1.0,1.0,64,2
1969,GO:0080022,Primary Root Development,0.9461101817297931,1.0,1.0,333,10
1970,GO:0031167,RRNA Methylation,0.9261640798226164,1.0,1.0,34,1
1971,GO:0009759,Indole Glucosinolate Biosynthetic Process,0.8371954776315154,1.0,1.0,150,4
1972,GO:0031123,RNA 3'-end Processing,0.8608844719168903,1.0,1.0,73,2
1973,GO:0009786,Regulation Of Asymmetric Cell Division,0.9667152646228092,1.0,1.0,587,18
1974,GO:0009799,Specification Of Symmetry,0.5765659354706755,1.0,1.0,54,1
1975,GO:0030974,Thiamine Pyrophosphate Transmembrane Transport,0.8857914411386658,1.0,1.0,142,4
1976,GO:0002098,TRNA Wobble Uridine Modification,0.6502046935362971,1.0,1.0,48,1
1977,GO:0046104,Thymidine Metabolic Process,0.9939470916271409,1.0,1.0,127,4
1978,GO:0009804,Coumarin Metabolic Process,0.8794110358580507,1.0,1.0,143,4
1979,GO:0006265,DNA Topological Change,0.5092682926829268,1.0,1.0,61,1
1980,GO:0030835,Negative Regulation Of Actin Filament Depolymerization,0.5765659354706755,1.0,1.0,54,1
1981,GO:0045899,Positive Regulation Of RNA Polymerase II Transcription Preinitiation Complex Assembly,0.9053971701813135,1.0,1.0,278,8
1982,GO:1900865,Chloroplast RNA Modification,0.8858533595766497,1.0,1.0,71,2
1983,GO:0045901,Positive Regulation Of Translational Elongation,0.9261640798226164,1.0,1.0,34,1
1984,GO:0045905,Positive Regulation Of Translational Termination,0.9261640798226164,1.0,1.0,34,1
1985,GO:0009808,Lignin Metabolic Process,0.8148413344182261,1.0,1.0,154,4
1986,GO:0046034,ATP Metabolic Process,0.6111761517615176,1.0,1.0,51,1
1987,GO:1901177,Lycopene Biosynthetic Process,0.8732249322493225,1.0,1.0,36,1
