,Gene Accession,Gene Name,Ontology Term,Preferred Name,Evidence,Network URL
19502,TRAESCS1B02G447300,TRAESCS1B02G447300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G447300&keyword=%22TO:0006002%22
19503,TRAESCS1D02G009100,TRAESCS1D02G009100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G009100&keyword=%22TO:0006002%22
19504,TRAESCS1D02G018400,TRAESCS1D02G018400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G018400&keyword=%22TO:0006002%22
19505,TRAESCS1D02G072900,TRAESCS1D02G072900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G072900&keyword=%22TO:0006002%22
19506,TRAESCS1D02G106900,TRAESCS1D02G106900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G106900&keyword=%22TO:0006002%22
19507,TRAESCS1D02G249600,TRAESCS1D02G249600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G249600&keyword=%22TO:0006002%22
19508,TRAESCS1D02G270900,TRAESCS1D02G270900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G270900&keyword=%22TO:0006002%22
19509,TRAESCS1D02G344300,TRAESCS1D02G344300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G344300&keyword=%22TO:0006002%22
19510,TRAESCS1D02G356300,TRAESCS1D02G356300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G356300&keyword=%22TO:0006002%22
19511,TRAESCS1D02G356600,TRAESCS1D02G356600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G356600&keyword=%22TO:0006002%22
19512,TRAESCS1D02G392500,TRAESCS1D02G392500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G392500&keyword=%22TO:0006002%22
19513,TRAESCS1D02G403500,TRAESCS1D02G403500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G403500&keyword=%22TO:0006002%22
19514,TRAESCS1D02G412600,TRAESCS1D02G412600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G412600&keyword=%22TO:0006002%22
19515,TRAESCS2A02G027300,TRAESCS2A02G027300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G027300&keyword=%22TO:0006002%22
19516,TRAESCS2A02G027400,TRAESCS2A02G027400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G027400&keyword=%22TO:0006002%22
19517,TRAESCS2A02G027800,TRAESCS2A02G027800,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G027800&keyword=%22TO:0006002%22
19518,TRAESCS2A02G028000,TRAESCS2A02G028000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G028000&keyword=%22TO:0006002%22
19519,TRAESCS2A02G101900,TRAESCS2A02G101900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G101900&keyword=%22TO:0006002%22
19520,TRAESCS2A02G102000,TRAESCS2A02G102000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G102000&keyword=%22TO:0006002%22
19521,TRAESCS2A02G107200,TRAESCS2A02G107200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G107200&keyword=%22TO:0006002%22
19522,TRAESCS2A02G107800,TRAESCS2A02G107800,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G107800&keyword=%22TO:0006002%22
19523,TRAESCS2A02G123000,TRAESCS2A02G123000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G123000&keyword=%22TO:0006002%22
19524,TRAESCS2A02G124200,TRAESCS2A02G124200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G124200&keyword=%22TO:0006002%22
19525,TRAESCS2A02G318100,TRAESCS2A02G318100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G318100&keyword=%22TO:0006002%22
19526,TRAESCS2A02G322400,TRAESCS2A02G322400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G322400&keyword=%22TO:0006002%22
19527,TRAESCS2A02G358400,TRAESCS2A02G358400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G358400&keyword=%22TO:0006002%22
19528,TRAESCS2A02G374600,TRAESCS2A02G374600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G374600&keyword=%22TO:0006002%22
19529,TRAESCS2A02G393500,TRAESCS2A02G393500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G393500&keyword=%22TO:0006002%22
19530,TRAESCS2A02G483300,TRAESCS2A02G483300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G483300&keyword=%22TO:0006002%22
19531,TRAESCS2A02G491500,TRAESCS2A02G491500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G491500&keyword=%22TO:0006002%22
19532,TRAESCS2A02G514300,TRAESCS2A02G514300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G514300&keyword=%22TO:0006002%22
19533,TRAESCS2A02G565400,TRAESCS2A02G565400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G565400&keyword=%22TO:0006002%22
19534,TRAESCS2B02G125900,TRAESCS2B02G125900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G125900&keyword=%22TO:0006002%22
19535,TRAESCS2B02G184700,TRAESCS2B02G184700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G184700&keyword=%22TO:0006002%22
19536,TRAESCS2B02G360400,TRAESCS2B02G360400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G360400&keyword=%22TO:0006002%22
19537,TRAESCS2B02G508500,TRAESCS2B02G508500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G508500&keyword=%22TO:0006002%22
19538,TRAESCS2B02G614100,TRAESCS2B02G614100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G614100&keyword=%22TO:0006002%22
19539,TRAESCS2B02G626400,TRAESCS2B02G626400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G626400&keyword=%22TO:0006002%22
19540,TRAESCS2D02G029300,TRAESCS2D02G029300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G029300&keyword=%22TO:0006002%22
19541,TRAESCS2D02G029500,TRAESCS2D02G029500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G029500&keyword=%22TO:0006002%22
19542,TRAESCS2D02G029900,TRAESCS2D02G029900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G029900&keyword=%22TO:0006002%22
19543,TRAESCS2D02G066900,TRAESCS2D02G066900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G066900&keyword=%22TO:0006002%22
19544,TRAESCS2D02G108200,TRAESCS2D02G108200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G108200&keyword=%22TO:0006002%22
19545,TRAESCS2D02G290500,TRAESCS2D02G290500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G290500&keyword=%22TO:0006002%22
19546,TRAESCS2D02G302600,TRAESCS2D02G302600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G302600&keyword=%22TO:0006002%22
19547,TRAESCS2D02G340700,TRAESCS2D02G340700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G340700&keyword=%22TO:0006002%22
19548,TRAESCS2D02G371400,TRAESCS2D02G371400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G371400&keyword=%22TO:0006002%22
19549,TRAESCS2D02G491000,TRAESCS2D02G491000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G491000&keyword=%22TO:0006002%22
19550,TRAESCS2D02G515400,TRAESCS2D02G515400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G515400&keyword=%22TO:0006002%22
19551,TRAESCS2D02G543600,TRAESCS2D02G543600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G543600&keyword=%22TO:0006002%22
19552,TRAESCS2D02G584600,TRAESCS2D02G584600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G584600&keyword=%22TO:0006002%22
19553,TRAESCS2D02G584700,TRAESCS2D02G584700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G584700&keyword=%22TO:0006002%22
19554,TRAESCS3A02G028200,TRAESCS3A02G028200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G028200&keyword=%22TO:0006002%22
19555,TRAESCS3A02G039100,TRAESCS3A02G039100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G039100&keyword=%22TO:0006002%22
19556,TRAESCS3A02G059600,TRAESCS3A02G059600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G059600&keyword=%22TO:0006002%22
19557,TRAESCS3A02G068200,TRAESCS3A02G068200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G068200&keyword=%22TO:0006002%22
19558,TRAESCS3A02G104400,TRAESCS3A02G104400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G104400&keyword=%22TO:0006002%22
19559,TRAESCS3A02G104400,TRAESCS3A02G104400,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G104400&keyword=%22TO:0006002%22
19560,TRAESCS3A02G276400,TRAESCS3A02G276400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G276400&keyword=%22TO:0006002%22
19561,TRAESCS3A02G379100,TRAESCS3A02G379100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G379100&keyword=%22TO:0006002%22
19562,TRAESCS3A02G441000,TRAESCS3A02G441000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G441000&keyword=%22TO:0006002%22
19563,TRAESCS3A02G471100,TRAESCS3A02G471100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G471100&keyword=%22TO:0006002%22
19564,TRAESCS3A02G478500,TRAESCS3A02G478500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G478500&keyword=%22TO:0006002%22
19565,TRAESCS3A02G506000,TRAESCS3A02G506000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G506000&keyword=%22TO:0006002%22
19566,TRAESCS3B02G019900,TRAESCS3B02G019900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G019900&keyword=%22TO:0006002%22
19567,TRAESCS3B02G038700,TRAESCS3B02G038700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G038700&keyword=%22TO:0006002%22
19568,TRAESCS3B02G122800,TRAESCS3B02G122800,TO_0006002,proline content,TM_0-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G122800&keyword=%22TO:0006002%22
19569,TRAESCS3B02G122800,TRAESCS3B02G122800,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G122800&keyword=%22TO:0006002%22
19570,TRAESCS3B02G237100,TRAESCS3B02G237100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G237100&keyword=%22TO:0006002%22
19571,TRAESCS3B02G249800,TRAESCS3B02G249800,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G249800&keyword=%22TO:0006002%22
19572,TRAESCS3B02G371200,TRAESCS3B02G371200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G371200&keyword=%22TO:0006002%22
19573,TRAESCS3B02G455500,TRAESCS3B02G455500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G455500&keyword=%22TO:0006002%22
19574,TRAESCS3B02G510300,TRAESCS3B02G510300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G510300&keyword=%22TO:0006002%22
19575,TRAESCS3D02G021200,TRAESCS3D02G021200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G021200&keyword=%22TO:0006002%22
19576,TRAESCS3D02G024200,TRAESCS3D02G024200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G024200&keyword=%22TO:0006002%22
19577,TRAESCS3D02G040700,TRAESCS3D02G040700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G040700&keyword=%22TO:0006002%22
19578,TRAESCS3D02G106600,TRAESCS3D02G106600,TO_0006002,proline content,TM_0-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G106600&keyword=%22TO:0006002%22
19579,TRAESCS3D02G106600,TRAESCS3D02G106600,TO_0006002,proline content,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G106600&keyword=%22TO:0006002%22
19580,TRAESCS3D02G131900,TRAESCS3D02G131900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G131900&keyword=%22TO:0006002%22
19581,TRAESCS3D02G160200,TRAESCS3D02G160200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G160200&keyword=%22TO:0006002%22
19582,TRAESCS3D02G276500,TRAESCS3D02G276500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G276500&keyword=%22TO:0006002%22
19583,TRAESCS3D02G285600,TRAESCS3D02G285600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G285600&keyword=%22TO:0006002%22
19584,TRAESCS3D02G449200,TRAESCS3D02G449200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G449200&keyword=%22TO:0006002%22
19585,TRAESCS3D02G473100,TRAESCS3D02G473100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G473100&keyword=%22TO:0006002%22
19586,TRAESCS3D02G506900,TRAESCS3D02G506900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G506900&keyword=%22TO:0006002%22
19587,TRAESCS4A02G020100,TRAESCS4A02G020100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G020100&keyword=%22TO:0006002%22
19588,TRAESCS4A02G041700,TRAESCS4A02G041700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G041700&keyword=%22TO:0006002%22
19589,TRAESCS4A02G070700,TRAESCS4A02G070700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G070700&keyword=%22TO:0006002%22
19590,TRAESCS4A02G125400,TRAESCS4A02G125400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G125400&keyword=%22TO:0006002%22
19591,TRAESCS4A02G250500,TRAESCS4A02G250500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G250500&keyword=%22TO:0006002%22
19592,TRAESCS4A02G320100,TRAESCS4A02G320100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G320100&keyword=%22TO:0006002%22
19593,TRAESCS4A02G326400,TRAESCS4A02G326400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G326400&keyword=%22TO:0006002%22
19594,TRAESCS4A02G483600,TRAESCS4A02G483600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G483600&keyword=%22TO:0006002%22
19595,TRAESCS4B02G022500,TRAESCS4B02G022500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G022500&keyword=%22TO:0006002%22
19596,TRAESCS4B02G187800,TRAESCS4B02G187800,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G187800&keyword=%22TO:0006002%22
19597,TRAESCS4B02G299600,TRAESCS4B02G299600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G299600&keyword=%22TO:0006002%22
19598,TRAESCS4B02G304200,TRAESCS4B02G304200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G304200&keyword=%22TO:0006002%22
19599,TRAESCS4B02G305700,TRAESCS4B02G305700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G305700&keyword=%22TO:0006002%22
19600,TRAESCS4B02G360600,TRAESCS4B02G360600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G360600&keyword=%22TO:0006002%22
19601,TRAESCS4B02G377400,TRAESCS4B02G377400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G377400&keyword=%22TO:0006002%22
19602,TRAESCS4B02G377500,TRAESCS4B02G377500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G377500&keyword=%22TO:0006002%22
19603,TRAESCS4B02G377900,TRAESCS4B02G377900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G377900&keyword=%22TO:0006002%22
19604,TRAESCS4B02G378000,TRAESCS4B02G378000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G378000&keyword=%22TO:0006002%22
19605,TRAESCS4B02G378400,TRAESCS4B02G378400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G378400&keyword=%22TO:0006002%22
19606,TRAESCS4B02G393300,TRAESCS4B02G393300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G393300&keyword=%22TO:0006002%22
19607,TRAESCS4D02G000900,TRAESCS4D02G000900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G000900&keyword=%22TO:0006002%22
19608,TRAESCS4D02G013100,TRAESCS4D02G013100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G013100&keyword=%22TO:0006002%22
19609,TRAESCS4D02G075100,TRAESCS4D02G075100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G075100&keyword=%22TO:0006002%22
19610,TRAESCS4D02G180100,TRAESCS4D02G180100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G180100&keyword=%22TO:0006002%22
19611,TRAESCS4D02G195100,TRAESCS4D02G195100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G195100&keyword=%22TO:0006002%22
19612,TRAESCS4D02G271100,TRAESCS4D02G271100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G271100&keyword=%22TO:0006002%22
19613,TRAESCS4D02G282400,TRAESCS4D02G282400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G282400&keyword=%22TO:0006002%22
19614,TRAESCS4D02G298600,TRAESCS4D02G298600,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G298600&keyword=%22TO:0006002%22
19615,TRAESCS4D02G302000,TRAESCS4D02G302000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G302000&keyword=%22TO:0006002%22
19616,TRAESCS5A02G003400,TRAESCS5A02G003400,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G003400&keyword=%22TO:0006002%22
19617,TRAESCS5A02G212800,TRAESCS5A02G212800,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G212800&keyword=%22TO:0006002%22
19618,TRAESCS5A02G304300,TRAESCS5A02G304300,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G304300&keyword=%22TO:0006002%22
19619,TRAESCS5A02G385900,TRAESCS5A02G385900,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G385900&keyword=%22TO:0006002%22
19620,TRAESCS5A02G386000,TRAESCS5A02G386000,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G386000&keyword=%22TO:0006002%22
19621,TRAESCS5A02G386700,TRAESCS5A02G386700,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G386700&keyword=%22TO:0006002%22
19622,TRAESCS5A02G389100,TRAESCS5A02G389100,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G389100&keyword=%22TO:0006002%22
19623,TRAESCS5A02G447200,TRAESCS5A02G447200,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G447200&keyword=%22TO:0006002%22
19624,TRAESCS5A02G488500,TRAESCS5A02G488500,TO_0006002,proline content,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G488500&keyword=%22TO:0006002%22
